route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
27_17_3,1,10713,Northwood via City,,1,27706,4502,1,1
3_67_3,1,4507,Sumner via City,,0,3712,4615,1,1
100_36_3,1,4988,The Palms,,0,10075,4603,1,1
7_77_3,1,5478,Queenspark via City,,1,7704,4153,1,1
27_17_3,1,10693,Huntsbury via City,,0,27706,4404,1,1
8_44_3,1,10245,Airport via Colombo St & City,,1,80707,4331,1,1
F_94_4,1,7114,Diamond Harbour,,1,7777,2207,1,1
130_73_3,1,3632,Hei Hei & Hornby,,0,13074,4612,1,1
1_62_3,1,1548,Princess Margaret Hospital,,0,1074,4308,1,1
8_44_3,1,10269,Airport via Colombo St & City,,1,80706,4331,1,1
Oa_36_3,1,5079,Orbiter via The Palms,,0,99705,4347,1,1
5_14_3,1,3062,New Brighton via City,,0,5712,4320,1,1
60_66_3,1,3314,Hillmorton & Wigram via City,,1,6076,4324,1,1
F_94_4,1,7094,Lyttelton,,0,7777,2206,1,1
Oa_36_3,1,5060,Orbiter via The Palms,,0,99703,4347,1,1
1_62_3,1,1513,Belfast via City,,1,1080,4302,1,1
120_42_3,1,4110,Spreydon & Barrington,,0,12071,4611,1,1
Oc_36_3,1,5219,Orbiter via St Martins,,1,89705,4209,1,1
3_67_3,1,4539,City,,0,3709,3338,1,1
820_74_3,1,3968,Burnham,,1,82072,3365,1,1
100_36_3,1,4970,The Palms,,0,10074,4603,1,1
125_05_3,1,3857,Westlake & Halswell via Hornby,,0,25706,3403,1,1
5_14_3,1,3065,New Brighton via City,,0,5705,4320,1,1
29_04_3,1,2489,City via Fendalton,,0,2971,2150,1,1
F_94_4,1,7117,Diamond Harbour,,1,7777,2207,1,1
7_77_3,1,5475,Queenspark via City,,1,7705,4153,1,1
8_44_3,1,10274,Airport via Colombo St & City,,1,80706,4331,1,1
1_62_3,1,1487,Belfast via City,,1,1073,4402,1,1
1_62_3,1,1480,Rangiora via City,,1,1072,4303,1,1
5_14_3,1,3117,Rolleston via City,,1,5705,4319,1,1
27_17_3,1,10700,Northwood via City,,1,27701,4502,1,1
7_77_3,1,5467,Queenspark via City,,1,7705,4153,1,1
Oa_36_3,1,5626,Orbiter via The Palms,,0,99702,4347,1,1
8_44_3,1,10249,Airport via Colombo St & City,,1,80703,4331,1,1
95_26_3,1,1925,City & Ara Institute,,0,9572,4144,1,1
140_00_3,1,2678,Mt Pleasant via Eastgate,,1,1476,4012,1,1
29_04_3,1,2523,Airport via Fendalton,,1,2973,2151,1,1
1_62_3,1,1492,Rangiora via City,,1,1072,4303,1,1
80_61_3,1,1807,Parklands via City,,0,8075,4337,1,1
5_14_3,1,3111,Hornby via City,,1,5702,4318,1,1
3_67_3,1,4461,Airport via University,,1,3712,4203,1,1
140_00_3,1,2708,Russley & Hornby via Eastgate,,0,1472,4136,1,1
130_73_3,1,3649,Hei Hei & Hornby,,0,13071,4612,1,1
1_62_3,1,1536,Princess Margaret Hospital,,0,1072,4308,1,1
29_04_3,1,2538,Airport via Fendalton,,1,2972,2151,1,1
120_42_3,1,4108,Spreydon & Barrington,,0,12071,4611,1,1
60_66_3,1,3326,Hillmorton & Wigram via City,,1,6075,4324,1,1
60_66_3,1,3355,Southshore via City,,0,6075,4323,1,1
Oa_36_3,1,5081,Orbiter via The Palms,,0,99704,4347,1,1
80_61_3,1,1794,Parklands via City,,0,8075,4337,1,1
3_67_3,1,4460,Sheffield Cres via University,,1,3711,4202,1,1
7_77_3,1,5502,Halswell via City,,0,7701,4154,1,1
Oc_36_3,1,5547,Orbiter via St Martins,,1,89706,4209,1,1
1_62_3,1,1488,Rangiora via City,,1,1074,4303,1,1
60_66_3,1,3323,Hillmorton & Wigram via City,,1,6072,4324,1,1
7_77_3,1,5536,Halswell via City,,0,7701,4154,1,1
120_42_3,1,4099,Burnside,,1,12072,4602,1,1
107_71_3,1,7403,Northlands,,0,10771,4125,1,1
5_14_3,1,3121,Rolleston via City,,1,5710,4319,1,1
60_66_3,1,3346,Southshore via City,,0,6074,4323,1,1
130_73_3,1,3645,Hei Hei & Hornby,,0,13072,4612,1,1
29_04_3,1,2516,Airport via Fendalton,,1,2972,2151,1,1
820_74_3,1,3973,Burnham,,1,82071,3365,1,1
5_14_3,1,3135,Hornby via City,,1,5708,4318,1,1
7_77_3,1,5497,Queenspark via City,,1,7708,4153,1,1
100_36_3,1,4985,The Palms,,0,10076,4603,1,1
100_36_3,1,4990,The Palms,,0,10076,4603,1,1
80_61_3,1,1795,Parklands via City,,0,8071,4337,1,1
125_05_3,1,3877,Redwood via Hornby,,1,25701,4310,1,1
140_00_3,1,2694,Mt Pleasant via Eastgate,,1,1473,4012,1,1
97_72_3,1,2008,Acacia Ave Rangiora,,1,9576,2204,1,1
27_17_3,1,10695,Northwood via City,,1,27706,4502,1,1
8_44_3,1,10253,Airport via Colombo St & City,,1,80705,4331,1,1
Oc_36_3,1,5569,Orbiter via St Martins,,1,89702,4209,1,1
125_05_3,1,3846,Westlake & Halswell via Hornby,,0,25706,3403,1,1
27_17_3,1,10666,Huntsbury via City,,0,27705,4404,1,1
100_36_3,1,4949,Halswell,,1,10071,4605,1,1
3_67_3,1,4512,Sumner via City,,0,3704,4614,1,1
Oc_36_3,1,5550,Orbiter via St Martins,,1,89706,4209,1,1
1_62_3,1,1481,Belfast via City,,1,1074,4402,1,1
80_61_3,1,1804,Parklands via City,,0,8074,4337,1,1
1_62_3,1,1575,Princess Margaret Hospital,,0,1075,2110,1,1
7_77_3,1,5473,Queenspark via City,,1,7703,4153,1,1
5_14_3,1,3086,New Brighton via City,,0,5710,4320,1,1
5_14_3,1,3051,New Brighton via City,,0,5707,4320,1,1
7_77_3,1,5490,Queenspark via City,,1,7709,4153,1,1
130_73_3,1,3660,Avonhead,,1,13074,3321,1,1
Oc_36_3,1,5214,Orbiter via St Martins,,1,89706,4209,1,1
130_73_3,1,3672,Avonhead,,1,13072,3321,1,1
27_17_3,1,10672,Huntsbury via City,,0,27705,4404,1,1
3_67_3,1,4462,Sheffield Cres via University,,1,3713,4202,1,1
7_77_3,1,5493,Queenspark via City,,1,7702,4153,1,1
8_44_3,1,10263,Airport via Colombo St & City,,1,80702,4331,1,1
125_05_3,1,3863,Redwood via Hornby,,1,25703,4310,1,1
3_67_3,1,4436,Sheffield Cres via University,,1,3713,4202,1,1
125_05_3,1,3853,Westlake & Halswell via Hornby,,0,25705,3403,1,1
140_00_3,1,2704,Russley & Hornby via Eastgate,,0,1474,4136,1,1
F_94_4,1,7106,Diamond Harbour,,1,7777,2207,1,1
F_94_4,1,7104,Diamond Harbour,,1,7777,2207,1,1
7_77_3,1,5483,Queenspark via City,,1,7706,4153,1,1
7_77_3,1,5494,Queenspark via City,,1,7707,4153,1,1
125_05_3,1,3859,Westlake & Halswell via Hornby,,0,25703,3403,1,1
120_42_3,1,4090,Burnside,,1,12071,4602,1,1
Oa_36_3,1,5058,Orbiter via The Palms,,0,99701,4347,1,1
107_71_3,1,7419,Styx Mill & Supa Centa,,1,10771,4309,1,1
100_36_3,1,4935,Halswell,,1,10074,4605,1,1
29_04_3,1,2487,City via Fendalton,,0,2971,2150,1,1
120_42_3,1,4098,Burnside,,1,12071,4602,1,1
29_04_3,1,2526,Airport via Fendalton,,1,2973,2151,1,1
3_67_3,1,4521,Sumner via City,,0,3713,4615,1,1
100_36_3,1,4939,Halswell,,1,10072,4605,1,1
120_42_3,1,4105,Spreydon & Barrington,,0,12072,4611,1,1
3_67_3,1,4523,Sumner via City,,0,3702,4615,1,1
29_04_3,1,2519,Airport via Fendalton,,1,2971,2151,1,1
120_42_3,1,4095,Burnside,,1,12072,4602,1,1
80_61_3,1,1810,Parklands via City,,0,8075,4337,1,1
3_67_3,1,4538,City,,0,3706,3338,1,1
5_14_3,1,3131,Hornby via City,,1,5701,4318,1,1
100_36_3,1,4962,The Palms,,0,10071,4603,1,1
60_66_3,1,3308,Hillmorton & Wigram via City,,1,6071,4324,1,1
29_04_3,1,2504,City via Fendalton,,0,2973,2150,1,1
3_67_3,1,4537,Sumner via City,,0,3703,4614,1,1
5_14_3,1,3080,New Brighton via City,,0,5708,4320,1,1
130_73_3,1,3654,Hei Hei & Hornby,,0,13072,4612,1,1
60_66_3,1,3359,Southshore via City,,0,6074,4323,1,1
Oa_36_3,1,5069,Orbiter via The Palms,,0,99704,4347,1,1
F_94_4,1,7097,Lyttelton,,0,7777,2206,1,1
80_61_3,1,1812,Lincoln,,1,8071,2181,1,1
44_01_3,1,3478,Westmorland via City,,0,4471,3344,1,1
140_00_3,1,2685,Mt Pleasant via Eastgate,,1,1476,4012,1,1
27_17_3,1,10703,Northwood via City,,1,27704,4502,1,1
29_04_3,1,2534,Airport via Fendalton,,1,2971,2151,1,1
Oc_36_3,1,5215,Orbiter via St Martins,,1,89704,4209,1,1
Oa_36_3,1,5623,Orbiter via The Palms,,0,99702,4347,1,1
125_05_3,1,3872,Redwood via Hornby,,1,25706,4310,1,1
5_14_3,1,3057,New Brighton via City,,0,5708,4320,1,1
27_17_3,1,10667,Huntsbury via City,,0,27704,4404,1,1
95_26_3,1,1920,Pegasus,,1,9577,4343,1,1
130_73_3,1,3674,Avonhead,,1,13074,3321,1,1
125_05_3,1,3862,Redwood via Hornby,,1,25702,4310,1,1
44_01_3,1,3459,Shirley & Dallington,,1,4471,4317,1,1
125_05_3,1,3840,Westlake & Halswell via Hornby,,0,25706,3403,1,1
130_73_3,1,3636,Hei Hei & Hornby,,0,13075,4612,1,1
130_73_3,1,3678,Avonhead,,1,13075,3321,1,1
100_36_3,1,4976,The Palms,,0,10074,4603,1,1
80_61_3,1,1826,Lincoln via City,,1,8073,4339,1,1
80_61_3,1,1815,Lincoln via City,,1,8076,4339,1,1
Oc_36_3,1,5195,Orbiter via St Martins,,1,89701,4209,1,1
5_14_3,1,3094,Hornby via City,,1,5704,4318,1,1
7_77_3,1,5488,Queenspark via City,,1,7707,4153,1,1
130_73_3,1,3631,Hei Hei & Hornby,,0,13072,4612,1,1
130_73_3,1,3638,Hei Hei & Hornby,,0,13073,4612,1,1
97_72_3,1,2014,Acacia Ave Rangiora,,1,9571,2204,1,1
Oa_36_3,1,5063,Orbiter via The Palms,,0,99704,4347,1,1
140_00_3,1,2680,Mt Pleasant via Eastgate,,1,1472,4012,1,1
8_44_3,1,10221,Lyttelton via City & Colombo St,,0,80705,4326,1,1
8_44_3,1,10228,Lyttelton via City & Colombo St,,0,80704,4326,1,1
Oa_36_3,1,5059,Orbiter via The Palms,,0,99702,4347,1,1
5_14_3,1,3130,Rolleston via City,,1,5704,4319,1,1
3_67_3,1,4455,Airport via University,,1,3706,4203,1,1
130_73_3,1,3641,Hei Hei & Hornby,,0,13075,4612,1,1
1_62_3,1,1516,Belfast via City,,1,1074,4402,1,1
3_67_3,1,4445,Airport via University,,1,3709,4203,1,1
Oa_36_3,1,5632,Orbiter via The Palms,,0,99702,4347,1,1
60_66_3,1,3327,Hillmorton & Wigram via City,,1,6076,4324,1,1
5_14_3,1,3106,Hornby via City,,1,5705,4318,1,1
44_01_3,1,3460,Westmorland via City,,0,4472,3344,1,1
100_36_3,1,4943,Halswell,,1,10071,4605,1,1
130_73_3,1,3685,Avonhead,,1,13071,3321,1,1
27_17_3,1,10692,Huntsbury via City,,0,27701,4404,1,1
107_71_3,1,7418,Styx Mill & Supa Centa,,1,10771,4309,1,1
27_17_3,1,10662,Huntsbury via City,,0,27703,4404,1,1
95_26_3,1,1919,Pegasus,,1,9574,4343,1,1
7_77_3,1,5474,Queenspark via City,,1,7706,4153,1,1
1_62_3,1,1519,Rangiora via City,,1,1083,4303,1,1
100_36_3,1,4932,Halswell,,1,10071,4605,1,1
60_66_3,1,3353,Southshore via City,,0,6074,4323,1,1
7_77_3,1,5472,Queenspark via City,,1,7709,4153,1,1
125_05_3,1,3844,Westlake & Halswell via Hornby,,0,25704,3403,1,1
125_05_3,1,3858,Westlake & Halswell via Hornby,,0,25705,3403,1,1
8_44_3,1,10252,Airport via Colombo St & City,,1,80706,4331,1,1
8_44_3,1,10266,Airport via Colombo St & City,,1,80703,4331,1,1
60_66_3,1,3350,Southshore via City,,0,6071,4323,1,1
7_77_3,1,5465,Queenspark via City,,1,7701,4153,1,1
Oc_36_3,1,5212,Orbiter via St Martins,,1,89704,4209,1,1
5_14_3,1,3077,New Brighton via City,,0,5711,4320,1,1
60_66_3,1,3310,Hillmorton & Wigram via City,,1,6073,4324,1,1
29_04_3,1,2539,Airport via Fendalton,,1,2972,2151,1,1
125_05_3,1,3836,Westlake & Halswell via Hornby,,0,25705,3403,1,1
140_00_3,1,2693,Mt Pleasant via Eastgate,,1,1471,4012,1,1
5_14_3,1,3125,Hornby via City,,1,5704,4318,1,1
140_00_3,1,2683,Mt Pleasant via Eastgate,,1,1474,4012,1,1
125_05_3,1,3868,Redwood via Hornby,,1,25705,4310,1,1
5_14_3,1,3114,Hornby via City,,1,5712,4318,1,1
3_67_3,1,4474,Airport via University,,1,3712,4203,1,1
100_36_3,1,4937,Halswell,,1,10071,4605,1,1
107_71_3,1,7409,Northlands,,0,10771,4125,1,1
29_04_3,1,2486,City via Fendalton,,0,2971,2150,1,1
140_00_3,1,2719,Russley & Hornby via Eastgate,,0,1475,4136,1,1
5_14_3,1,3124,Rolleston via City,,1,5701,4319,1,1
125_05_3,1,3833,Westlake & Halswell via Hornby,,0,25703,3403,1,1
Oc_36_3,1,5566,Orbiter via St Martins,,1,89702,4209,1,1
Oc_36_3,1,5554,Orbiter via St Martins,,1,89702,4209,1,1
80_61_3,1,1805,Parklands via City,,0,8077,4337,1,1
F_94_4,1,7113,Diamond Harbour,,1,7777,2207,1,1
5_14_3,1,3100,Hornby via City,,1,5702,4318,1,1
125_05_3,1,3883,Redwood via Hornby,,1,25701,4310,1,1
5_14_3,1,3134,Hornby via City,,1,5710,4318,1,1
1_62_3,1,1557,Princess Margaret Hospital & Cashmere,,0,1077,2108,1,1
1_62_3,1,1498,Belfast via City,,1,1073,4402,1,1
5_14_3,1,3052,New Brighton via City,,0,5701,4321,1,1
120_42_3,1,4109,Spreydon & Barrington,,0,12072,4611,1,1
5_14_3,1,3127,Hornby via City,,1,5705,4318,1,1
3_67_3,1,4485,City,,1,3712,4204,1,1
120_42_3,1,4094,Burnside,,1,12071,4602,1,1
5_14_3,1,3063,New Brighton via City,,0,5701,4320,1,1
3_67_3,1,4536,Sumner via City,,0,3701,4614,1,1
5_14_3,1,3054,New Brighton via City,,0,5705,4320,1,1
7_77_3,1,5526,Halswell via City,,0,7703,4154,1,1
Oc_36_3,1,5201,Orbiter via St Martins,,1,89705,4209,1,1
Oa_36_3,1,5068,Orbiter via The Palms,,0,99706,4347,1,1
100_36_3,1,4989,The Palms,,0,10071,4603,1,1
1_62_3,1,1523,Belfast via City,,1,1071,4402,1,1
7_77_3,1,5498,Queenspark via City,,1,7702,4153,1,1
1_62_3,1,1528,Princess Margaret Hospital,,0,1072,2110,1,1
Oa_36_3,1,5612,Orbiter via The Palms,,0,99704,4347,1,1
Oa_36_3,1,5610,Orbiter via The Palms,,0,99706,4347,1,1
5_14_3,1,3093,Rolleston via City,,1,5701,4319,1,1
Oc_36_3,1,5567,Orbiter via St Martins,,1,89701,4209,1,1
80_61_3,1,1808,Parklands via City,,0,8074,4337,1,1
27_17_3,1,10710,Northwood via City,,1,27703,4502,1,1
1_62_3,1,1560,Princess Margaret Hospital,,0,1078,4308,1,1
8_44_3,1,10270,Airport via Colombo St & City,,1,80708,4331,1,1
8_44_3,1,10220,Lyttelton via City & Colombo St,,0,80706,4326,1,1
1_62_3,1,1567,Princess Margaret Hospital,,0,1075,2110,1,1
3_67_3,1,4494,Sumner via City,,0,3712,4614,1,1
3_67_3,1,4443,Airport via University,,1,3707,4203,1,1
125_05_3,1,3886,Redwood via Hornby,,1,25703,4310,1,1
27_17_3,1,10716,Northwood via City,,1,27703,4502,1,1
Oa_36_3,1,5613,Orbiter via The Palms,,0,99706,4347,1,1
7_77_3,1,5477,Queenspark via City,,1,7702,4153,1,1
80_61_3,1,1793,Parklands via City,,0,8072,4337,1,1
80_61_3,1,1829,Lincoln via City,,1,8076,4339,1,1
5_14_3,1,3105,Rolleston via City,,1,5710,4319,1,1
125_05_3,1,3847,Westlake & Halswell via Hornby,,0,25702,3403,1,1
60_66_3,1,3325,Hillmorton & Wigram via City,,1,6077,4324,1,1
125_05_3,1,3835,Westlake & Halswell via Hornby,,0,25702,3403,1,1
60_66_3,1,3322,Hillmorton & Wigram via City,,1,6071,4324,1,1
44_01_3,1,3474,Westmorland via City,,0,4471,3344,1,1
125_05_3,1,3884,Redwood via Hornby,,1,25706,4310,1,1
140_00_3,1,2715,Russley & Hornby via Eastgate,,0,1472,4136,1,1
100_36_3,1,4987,The Palms,,0,10073,4603,1,1
1_62_3,1,1493,Belfast via City,,1,1083,4302,1,1
29_04_3,1,2491,City via Fendalton,,0,2971,2150,1,1
3_67_3,1,4433,Airport via University,,1,3705,4203,1,1
7_77_3,1,5470,Queenspark via City,,1,7707,4153,1,1
1_62_3,1,1534,Princess Margaret Hospital,,0,1074,2110,1,1
140_00_3,1,2713,Russley & Hornby via Eastgate,,0,1476,4136,1,1
Oc_36_3,1,5548,Orbiter via St Martins,,1,89705,4209,1,1
7_77_3,1,5469,Queenspark via City,,1,7704,4153,1,1
7_77_3,1,5531,Halswell via City,,0,7701,4154,1,1
5_14_3,1,3056,New Brighton via City,,0,5706,4321,1,1
5_14_3,1,3071,New Brighton via City,,0,5703,4320,1,1
Oa_36_3,1,5633,Orbiter via The Palms,,0,99701,4347,1,1
3_67_3,1,4438,Sheffield Cres via University,,1,3702,4202,1,1
27_17_3,1,10702,Northwood via City,,1,27705,4502,1,1
7_77_3,1,5464,Queenspark via City,,1,7704,4153,1,1
5_14_3,1,3128,Rolleston via City,,1,5708,4319,1,1
27_17_3,1,10676,Huntsbury via City,,0,27701,4404,1,1
29_04_3,1,2518,Airport via Fendalton,,1,2972,2151,1,1
100_36_3,1,4975,The Palms,,0,10073,4603,1,1
140_00_3,1,2676,Mt Pleasant via Eastgate,,1,1474,4012,1,1
29_04_3,1,2492,City via Fendalton,,0,2973,2150,1,1
80_61_3,1,1836,Lincoln via City,,1,8074,4339,1,1
1_62_3,1,1554,Princess Margaret Hospital,,0,1081,2110,1,1
Oa_36_3,1,5619,Orbiter via The Palms,,0,99703,4347,1,1
125_05_3,1,3837,Westlake & Halswell via Hornby,,0,25703,3403,1,1
5_14_3,1,3097,Rolleston via City,,1,5703,4319,1,1
107_71_3,1,7415,Styx Mill & Supa Centa,,1,10771,4309,1,1
820_74_3,1,3975,Lincoln,,0,82072,4340,1,1
8_44_3,1,10225,Lyttelton via City & Colombo St,,0,80702,4326,1,1
125_05_3,1,3873,Redwood via Hornby,,1,25702,4310,1,1
3_67_3,1,4480,Airport via University,,1,3712,4203,1,1
5_14_3,1,3123,Hornby via City,,1,5708,4318,1,1
120_42_3,1,4102,Spreydon & Barrington,,0,12071,4611,1,1
27_17_3,1,10670,Huntsbury via City,,0,27701,4404,1,1
8_44_3,1,10237,Lyttelton via City & Colombo St,,0,80706,4326,1,1
Oa_36_3,1,5618,Orbiter via The Palms,,0,99701,4347,1,1
7_77_3,1,5524,Halswell via City,,0,7701,4154,1,1
140_00_3,1,2681,Mt Pleasant via Eastgate,,1,1477,4012,1,1
7_77_3,1,5504,Halswell via City,,0,7705,4154,1,1
130_73_3,1,3650,Hei Hei & Hornby,,0,13072,4612,1,1
120_42_3,1,4092,Burnside,,1,12071,4602,1,1
140_00_3,1,2718,Russley & Hornby via Eastgate,,0,1474,4136,1,1
125_05_3,1,3849,Westlake & Halswell via Hornby,,0,25703,3403,1,1
1_62_3,1,1533,Princess Margaret Hospital,,0,1073,4308,1,1
3_67_3,1,4475,Sheffield Cres via University,,1,3713,4202,1,1
5_14_3,1,3079,New Brighton via City,,0,5705,4321,1,1
1_62_3,1,1574,Princess Margaret Hospital,,0,1083,4308,1,1
8_44_3,1,10230,Lyttelton via City & Colombo St,,0,80701,4326,1,1
7_77_3,1,5513,Halswell via City,,0,7704,4154,1,1
5_14_3,1,3103,Hornby via City,,1,5712,4318,1,1
140_00_3,1,2716,Russley & Hornby via Eastgate,,0,1477,4136,1,1
7_77_3,1,5510,Halswell via City,,0,7705,4154,1,1
Oc_36_3,1,5556,Orbiter via St Martins,,1,89703,4209,1,1
8_44_3,1,10229,Lyttelton via City & Colombo St,,0,80703,4326,1,1
Oa_36_3,1,5066,Orbiter via The Palms,,0,99704,4347,1,1
Oa_36_3,1,5062,Orbiter via The Palms,,0,99702,4347,1,1
27_17_3,1,10718,Northwood via City,,1,27701,4502,1,1
8_44_3,1,10260,Airport via Colombo St & City,,1,80705,4620,1,1
95_26_3,1,1932,City & Ara Institute,,0,9573,4144,1,1
8_44_3,1,10262,Airport via Colombo St & City,,1,80701,4331,1,1
Oa_36_3,1,5078,Orbiter via The Palms,,0,99704,4347,1,1
125_05_3,1,3870,Redwood via Hornby,,1,25704,4310,1,1
3_67_3,1,4458,Sheffield Cres via University,,1,3709,4202,1,1
44_01_3,1,3480,Westmorland via City,,0,4472,3344,1,1
3_67_3,1,4492,Sumner via City,,0,3710,4614,1,1
107_71_3,1,7407,Northlands,,0,10771,4125,1,1
8_44_3,1,10234,Lyttelton via City & Colombo St,,0,80703,4326,1,1
27_17_3,1,10687,Huntsbury via City,,0,27701,4404,1,1
97_72_3,1,1998,Pegasus,,0,9571,3380,1,1
1_62_3,1,1502,Belfast via City,,1,1077,4402,1,1
60_66_3,1,3319,Hillmorton & Wigram via City,,1,6077,4324,1,1
27_17_3,1,10720,Northwood via City,,1,27705,4502,1,1
3_67_3,1,4440,Sheffield Cres via University,,1,3704,4202,1,1
120_42_3,1,4112,Spreydon & Barrington,,0,12071,4611,1,1
8_44_3,1,10272,Airport via Colombo St & City,,1,80701,4331,1,1
3_67_3,1,4444,Sheffield Cres via University,,1,3708,4202,1,1
27_17_3,1,10701,Northwood via City,,1,27706,4502,1,1
80_61_3,1,1809,Parklands via City,,0,8076,4337,1,1
1_62_3,1,1559,Princess Margaret Hospital & Cashmere,,0,1080,2108,1,1
80_61_3,1,1819,Lincoln via City,,1,8073,4339,1,1
1_62_3,1,1497,Belfast via City,,1,1079,4302,1,1
140_00_3,1,2700,Russley & Hornby via Eastgate,,0,1471,4136,1,1
8_44_3,1,10242,Lyttelton via City & Colombo St,,0,80706,4326,1,1
120_42_3,1,4106,Spreydon & Barrington,,0,12071,4611,1,1
1_62_3,1,1479,Belfast via City,,1,1075,4402,1,1
80_61_3,1,1816,Lincoln via City,,1,8072,4339,1,1
Oa_36_3,1,5082,Orbiter via The Palms,,0,99705,4347,1,1
5_14_3,1,3070,New Brighton via City,,0,5702,4320,1,1
27_17_3,1,10673,Huntsbury via City,,0,27704,4404,1,1
1_62_3,1,1518,Belfast via City,,1,1075,4402,1,1
3_67_3,1,4481,Airport via University,,1,3701,4203,1,1
5_14_3,1,3059,New Brighton via City,,0,5702,4320,1,1
27_17_3,1,10708,Northwood via City,,1,27705,4502,1,1
95_26_3,1,1910,Pegasus,,1,9576,4343,1,1
130_73_3,1,3657,Hei Hei & Hornby,,0,13071,4612,1,1
Oc_36_3,1,5553,Orbiter via St Martins,,1,89706,4209,1,1
F_94_4,1,7088,Lyttelton,,0,7777,2206,1,1
8_44_3,1,10216,Lyttelton via City & Colombo St,,0,80704,4326,1,1
60_66_3,1,3349,Southshore via City,,0,6076,4323,1,1
27_17_3,1,10696,Northwood via City,,1,27705,4502,1,1
27_17_3,1,10671,Huntsbury via City,,0,27706,4404,1,1
7_77_3,1,5512,Halswell via City,,0,7702,4154,1,1
1_62_3,1,1496,Rangiora via City,,1,1071,4303,1,1
3_67_3,1,4441,Airport via University,,1,3705,4203,1,1
Oc_36_3,1,5207,Orbiter via St Martins,,1,89705,4209,1,1
8_44_3,1,10239,Lyttelton via City & Colombo St,,0,80703,4326,1,1
F_94_4,1,7118,Diamond Harbour,,1,7777,2207,1,1
7_77_3,1,5508,Halswell via City,,0,7703,4154,1,1
140_00_3,1,2675,Mt Pleasant via Eastgate,,1,1473,4012,1,1
125_05_3,1,3885,Redwood via Hornby,,1,25705,4310,1,1
27_17_3,1,10723,Northwood via City,,1,27701,4502,1,1
29_04_3,1,2529,Airport via Fendalton,,1,2973,2151,1,1
7_77_3,1,5523,Halswell via City,,0,7707,4154,1,1
7_77_3,1,5530,Halswell via City,,0,7707,4154,1,1
125_05_3,1,3875,Redwood via Hornby,,1,25703,4310,1,1
29_04_3,1,2517,Airport via Fendalton,,1,2971,2151,1,1
Oc_36_3,1,5570,Orbiter via St Martins,,1,89701,4209,1,1
80_61_3,1,1822,Lincoln via City,,1,8076,4339,1,1
F_94_4,1,7087,Lyttelton,,0,7777,2206,1,1
80_61_3,1,1823,Lincoln via City,,1,8072,4339,1,1
120_42_3,1,4103,Spreydon & Barrington,,0,12072,4611,1,1
140_00_3,1,2682,Mt Pleasant via Eastgate,,1,1473,4012,1,1
7_77_3,1,5471,Queenspark via City,,1,7701,4153,1,1
60_66_3,1,3358,Southshore via City,,0,6072,4323,1,1
130_73_3,1,3688,Avonhead,,1,13071,3321,1,1
F_94_4,1,7116,Diamond Harbour,,1,7777,2207,1,1
7_77_3,1,5500,Queenspark via City,,1,7701,4153,1,1
8_44_3,1,10224,Lyttelton via City & Colombo St,,0,80701,4326,1,1
3_67_3,1,4506,Sumner via City,,0,3711,4614,1,1
140_00_3,1,2697,Mt Pleasant via Eastgate,,1,1473,4012,1,1
100_36_3,1,4934,Halswell,,1,10073,4605,1,1
95_26_3,1,1918,Pegasus,,1,9573,4343,1,1
60_66_3,1,3301,Hillmorton & Wigram via City,,1,6071,4324,1,1
130_73_3,1,3656,Hei Hei & Hornby,,0,13073,4612,1,1
5_14_3,1,3072,New Brighton via City,,0,5708,4321,1,1
27_17_3,1,10725,Northwood via City,,1,27705,4502,1,1
820_74_3,1,3974,Burnham,,1,82072,3365,1,1
3_67_3,1,4449,Airport via University,,1,3713,4203,1,1
80_61_3,1,1803,Parklands via City,,0,8073,4337,1,1
820_74_3,1,3980,Lincoln,,0,82071,4340,1,1
125_05_3,1,3861,Redwood via Hornby,,1,25701,4310,1,1
44_01_3,1,3462,Westmorland via City,,0,4471,3344,1,1
3_67_3,1,4471,Airport via University,,1,3709,4203,1,1
130_73_3,1,3634,Hei Hei & Hornby,,0,13071,4612,1,1
Oc_36_3,1,5217,Orbiter via St Martins,,1,89706,4209,1,1
44_01_3,1,3466,Westmorland via City,,0,4471,3344,1,1
1_62_3,1,1504,Rangiora via City,,1,1074,4303,1,1
130_73_3,1,3630,Hei Hei & Hornby,,0,13071,4612,1,1
27_17_3,1,10698,Northwood via City,,1,27703,4502,1,1
97_72_3,1,2007,Acacia Ave Rangiora,,1,9575,2204,1,1
3_67_3,1,4463,Airport via University,,1,3701,4203,1,1
3_67_3,1,4534,Sumner via City,,0,3709,4614,1,1
100_36_3,1,4967,The Palms,,0,10071,4603,1,1
7_77_3,1,5507,Halswell via City,,0,7701,4154,1,1
100_36_3,1,4936,Halswell,,1,10075,4605,1,1
100_36_3,1,4945,Halswell,,1,10072,4605,1,1
80_61_3,1,1830,Lincoln via City,,1,8072,4339,1,1
27_17_3,1,10709,Northwood via City,,1,27704,4502,1,1
60_66_3,1,3315,Hillmorton & Wigram via City,,1,6071,4324,1,1
125_05_3,1,3856,Westlake & Halswell via Hornby,,0,25701,3403,1,1
F_94_4,1,7090,Lyttelton,,0,7777,2206,1,1
80_61_3,1,1820,Lincoln via City,,1,8074,4339,1,1
100_36_3,1,4974,The Palms,,0,10072,4603,1,1
